TransactionID,Amount,Time,Merchant,Category,Location,CardType,IsInternational,Fraudulent
426,723.42,33597,eBay,Groceries,New York,Amex,0,0
427,1766.49,25334,Amazon,Electronics,Dallas,Amex,0,0
428,3638.77,27070,Apple Store,Electronics,New York,MasterCard,0,0
429,2562.05,50649,Starbucks,Groceries,New York,Discover,0,0
430,3685.39,41639,BestBuy,Clothing,San Francisco,Discover,0,0
431,4356.96,43683,Amazon,Travel,Los Angeles,Discover,0,0
432,3435.56,10040,Apple Store,Clothing,Houston,Amex,0,0
433,99.15,32892,Netflix,Electronics,Miami,MasterCard,0,0
434,3589.22,13627,Amazon,Entertainment,Miami,Discover,0,0
435,2727.21,2960,Amazon,Subscription,Houston,Discover,0,0
436,2376.58,75935,Apple Store,Clothing,Boston,Amex,0,0
437,2985.08,56719,Amazon,Entertainment,New York,MasterCard,0,0
438,1982.89,10904,Netflix,Subscription,Dallas,Discover,0,0
439,1187.1,15245,Amazon,Travel,San Francisco,Visa,0,0
440,517.85,64784,Apple Store,Gas,San Francisco,Amex,1,0
441,475.24,13007,Apple Store,Electronics,Chicago,Discover,0,0
442,1464.03,55962,Netflix,Dining,Miami,Amex,1,1
443,2246.83,32919,Starbucks,Clothing,Miami,Visa,0,0
444,4322.94,33228,Netflix,Gas,Miami,Visa,0,0
445,2264.16,40400,Walmart,Entertainment,New York,Amex,0,0
446,2978.76,50073,Apple Store,Electronics,Los Angeles,Amex,1,0
447,3736.95,19203,BestBuy,Entertainment,Houston,Discover,1,0
448,3015.31,66432,eBay,Gas,Boston,Visa,0,0
449,1551.42,60937,Walmart,Electronics,Chicago,Visa,0,0
450,1693.6,54711,Uber,Gas,Chicago,Amex,1,0
451,385.91,4142,eBay,Gas,Los Angeles,Discover,0,1
452,4318.12,27999,Starbucks,Electronics,Dallas,MasterCard,0,0
453,2950.05,11010,eBay,Subscription,San Francisco,MasterCard,0,0
454,14.31,81811,Netflix,Gas,Los Angeles,Amex,0,0
455,3868.27,6524,Walmart,Travel,Boston,Discover,1,0
456,3776.9,82237,Target,Electronics,Los Angeles,Discover,1,0
457,3399.53,12426,eBay,Groceries,Miami,Amex,0,0
458,1352.25,4550,Netflix,Gas,Dallas,Visa,0,0
459,3181.21,48819,Walmart,Electronics,Los Angeles,Discover,0,0
460,4222.31,22209,Target,Entertainment,Chicago,Visa,0,0
461,4991.36,57097,Target,Travel,New York,Visa,1,0
462,3194.01,39986,Apple Store,Entertainment,Miami,Amex,1,0
463,3967.63,65642,Walmart,Dining,Dallas,Visa,0,0
464,1812.0,82189,eBay,Subscription,New York,Visa,0,0
465,3104.24,14314,Uber,Gas,San Francisco,Amex,0,0
466,2597.94,15113,Target,Clothing,Dallas,Discover,0,1
467,568.88,77678,Target,Gas,Chicago,Discover,0,0
468,2983.22,34961,Walmart,Groceries,Houston,Amex,0,0
469,926.69,3433,Uber,Clothing,Boston,Visa,1,0
470,4244.41,28276,eBay,Entertainment,New York,MasterCard,0,0
471,3439.66,17521,Amazon,Travel,Houston,Visa,0,0
472,4728.22,20441,Apple Store,Clothing,Houston,Visa,0,0
473,4385.97,39420,Walmart,Travel,Miami,Discover,0,0
474,532.24,49893,Netflix,Dining,New York,MasterCard,0,0
475,1161.12,16021,eBay,Dining,Dallas,Discover,0,0
476,3074.38,27634,BestBuy,Gas,Houston,Visa,0,0
477,4404.81,2789,Netflix,Clothing,San Francisco,MasterCard,0,0
478,1018.86,3815,Target,Clothing,Dallas,Discover,1,0
479,4407.69,75318,eBay,Travel,San Francisco,Amex,0,0
480,1520.95,13182,BestBuy,Gas,New York,MasterCard,0,0
481,3360.97,37056,Starbucks,Electronics,Chicago,MasterCard,0,0
482,4468.05,20567,Amazon,Entertainment,Houston,MasterCard,0,0
483,4166.36,64054,Amazon,Clothing,Miami,Amex,0,0
484,955.07,72264,Uber,Subscription,Chicago,Discover,0,0
485,4131.49,60754,Target,Travel,Houston,Amex,0,1
486,1395.52,62879,Uber,Gas,Chicago,Discover,0,0
487,606.87,10953,BestBuy,Electronics,New York,Visa,0,0
488,3643.44,42207,Uber,Groceries,San Francisco,MasterCard,0,0
489,4653.93,142,Uber,Travel,Los Angeles,Amex,1,0
490,3664.64,16384,eBay,Subscription,Los Angeles,Amex,0,0
491,3607.69,38510,Starbucks,Electronics,Dallas,Amex,0,0
492,3339.44,15134,Netflix,Entertainment,Chicago,MasterCard,0,0
493,3866.85,40528,Amazon,Subscription,New York,MasterCard,0,0
494,1560.06,5761,Amazon,Subscription,Dallas,Visa,0,0
495,4116.46,54092,BestBuy,Electronics,Houston,Discover,1,0
496,639.03,22921,Apple Store,Gas,Los Angeles,Amex,0,0
497,233.46,6540,Starbucks,Dining,Houston,MasterCard,0,0
498,2430.82,10084,Starbucks,Electronics,Houston,Visa,0,0
499,3508.34,29496,BestBuy,Dining,Miami,Discover,0,0
500,3379.55,40331,Uber,Gas,Houston,MasterCard,0,0
501,1303.29,84765,Target,Entertainment,Boston,Amex,0,0
502,1637.45,67641,Walmart,Electronics,Boston,Visa,0,0
503,1661.9,56650,Uber,Clothing,Boston,Visa,0,0
504,2378.96,58398,Uber,Groceries,Los Angeles,Discover,0,0
505,1896.79,20266,Amazon,Groceries,Miami,MasterCard,0,0
506,2653.33,82579,Starbucks,Groceries,Chicago,Visa,0,0
507,4593.33,81591,BestBuy,Entertainment,Dallas,Amex,0,0
508,2386.83,64682,Target,Clothing,Boston,MasterCard,0,0
509,3423.0,80902,Walmart,Subscription,Chicago,MasterCard,0,0
510,961.92,23109,Amazon,Dining,Boston,Amex,0,0
511,3183.36,13044,Starbucks,Clothing,Chicago,Visa,0,0
512,1897.69,22396,eBay,Groceries,San Francisco,Amex,0,0
513,1517.94,35628,Apple Store,Subscription,Dallas,MasterCard,0,0
514,1641.34,52084,Uber,Groceries,Houston,Visa,0,0
515,3301.6,64085,Apple Store,Gas,Dallas,Amex,0,0
516,4419.0,2083,BestBuy,Subscription,Houston,Discover,0,0
517,303.47,13683,Target,Dining,Chicago,Discover,0,0
518,4748.74,927,Starbucks,Clothing,Dallas,MasterCard,0,0
519,3301.34,29213,Starbucks,Groceries,Dallas,Amex,0,0
520,3064.29,79092,eBay,Electronics,Los Angeles,Visa,0,0
521,2663.08,14238,BestBuy,Dining,Los Angeles,Discover,0,0
522,1987.78,50453,Target,Dining,Los Angeles,Discover,0,0
523,4735.9,66328,Uber,Electronics,Houston,Visa,0,0
524,3628.26,4011,Amazon,Dining,Dallas,Amex,0,0
525,3701.99,9144,Walmart,Groceries,Miami,Discover,0,0
526,2055.44,13004,Starbucks,Gas,Miami,Amex,0,0
527,542.8,10897,Walmart,Dining,Los Angeles,Discover,0,0
528,3133.63,74924,eBay,Subscription,Chicago,Visa,0,0
529,3570.67,55258,BestBuy,Dining,Los Angeles,MasterCard,0,0
530,301.46,82400,Starbucks,Dining,Houston,MasterCard,0,0
531,2819.84,31370,Netflix,Travel,Houston,MasterCard,0,0
532,3406.85,20944,eBay,Travel,New York,MasterCard,1,0
533,23.37,67820,eBay,Dining,Boston,Discover,0,0
534,3886.33,66312,Uber,Travel,San Francisco,Visa,0,0
535,2685.09,84953,Apple Store,Gas,Boston,Amex,0,0
536,3644.61,19084,Walmart,Clothing,Los Angeles,Discover,0,0
537,1598.8,9084,Uber,Electronics,Houston,Discover,0,0
538,1637.37,33265,Apple Store,Dining,New York,Amex,0,0
539,47.07,39577,eBay,Travel,Houston,Discover,0,0
540,1772.96,1572,Starbucks,Gas,Chicago,MasterCard,0,0
541,2215.25,9708,Target,Clothing,San Francisco,Discover,0,0
542,188.82,67278,Netflix,Gas,Houston,Discover,0,0
543,175.71,33388,Starbucks,Entertainment,Boston,Visa,0,0
544,969.14,15156,Amazon,Dining,Houston,Amex,0,0
545,1316.5,65558,Target,Groceries,Chicago,MasterCard,0,0
546,3058.19,66661,Uber,Electronics,New York,MasterCard,0,0
547,3669.51,60539,BestBuy,Electronics,San Francisco,MasterCard,0,0
548,2581.09,60852,Target,Subscription,Los Angeles,MasterCard,1,0
549,835.7,69821,Walmart,Clothing,Houston,Visa,1,0
550,1568.99,57104,Amazon,Electronics,Miami,Discover,0,0
551,1902.88,13732,BestBuy,Subscription,San Francisco,MasterCard,0,0
552,3841.42,61334,BestBuy,Subscription,Los Angeles,MasterCard,0,0
553,768.93,46225,BestBuy,Entertainment,Chicago,Discover,0,0
554,1141.51,80400,Netflix,Entertainment,Dallas,MasterCard,0,0
555,3871.97,8637,BestBuy,Subscription,San Francisco,Visa,0,0
556,2936.1,24953,Starbucks,Dining,Dallas,Visa,0,0
557,2604.13,85874,Amazon,Travel,Miami,Discover,0,0
558,2570.56,5110,Apple Store,Electronics,Dallas,MasterCard,1,0
559,875.04,2050,Apple Store,Gas,Chicago,Amex,0,0
560,4025.51,47043,Uber,Gas,Houston,Discover,0,0
561,2166.19,61762,Apple Store,Electronics,Miami,Discover,0,0
562,4888.5,74846,Netflix,Clothing,Boston,Visa,1,0
563,2096.25,55929,Starbucks,Subscription,San Francisco,Discover,0,0
564,2545.41,865,Target,Dining,Los Angeles,Amex,0,0
565,4956.9,57834,Netflix,Dining,New York,MasterCard,0,0
566,1489.69,1394,Amazon,Gas,Chicago,Amex,0,0
567,4028.97,60074,eBay,Clothing,San Francisco,Discover,0,0
568,4703.1,16293,Target,Travel,Houston,Visa,0,0
569,146.75,50850,BestBuy,Groceries,Houston,MasterCard,0,0
570,2531.65,80125,Netflix,Groceries,Chicago,Amex,0,0
571,2357.05,50255,Target,Groceries,Miami,Visa,0,0
572,2012.5,70149,Netflix,Groceries,Miami,Discover,0,0
573,1231.71,66046,BestBuy,Clothing,New York,Amex,0,0
574,4793.55,17268,Walmart,Groceries,Los Angeles,Discover,0,0
575,2553.45,74264,Uber,Gas,Dallas,MasterCard,1,0
576,4906.0,9692,Target,Gas,Dallas,Visa,0,0
577,3805.24,5940,eBay,Gas,Miami,Amex,0,0
578,2626.56,75361,BestBuy,Groceries,Dallas,MasterCard,0,0
579,4578.54,22492,Walmart,Electronics,San Francisco,Discover,0,0
580,1592.28,22071,Amazon,Subscription,San Francisco,MasterCard,0,0
581,532.06,17474,BestBuy,Entertainment,New York,Discover,1,0
582,3106.7,28107,Netflix,Gas,Houston,MasterCard,0,0
583,3085.99,67600,Apple Store,Dining,Boston,Visa,0,0
584,331.93,4983,BestBuy,Gas,San Francisco,Visa,0,0
585,1061.59,55471,Starbucks,Electronics,Los Angeles,Amex,0,0
586,853.38,66398,Uber,Subscription,Los Angeles,MasterCard,1,0
587,595.03,57020,Walmart,Electronics,Houston,Visa,0,0
588,4602.7,19809,Uber,Travel,Boston,MasterCard,0,1
589,4160.02,30933,eBay,Clothing,Los Angeles,Visa,0,0
590,4868.74,37971,Amazon,Electronics,New York,Discover,0,0
591,4137.91,77486,Starbucks,Electronics,New York,Discover,0,0
592,1217.33,30140,Netflix,Dining,Houston,Discover,0,0
593,689.99,10896,BestBuy,Dining,Miami,MasterCard,0,0
594,4912.7,81193,eBay,Groceries,San Francisco,Discover,1,0
595,3151.13,30619,BestBuy,Travel,Miami,Discover,0,0
596,2942.86,28011,BestBuy,Electronics,New York,Amex,0,0
597,1193.57,57532,Walmart,Dining,New York,Discover,0,0
598,2094.11,24437,Uber,Groceries,San Francisco,Visa,0,0
599,1039.61,6024,Apple Store,Gas,Boston,Discover,0,0
600,1591.46,77894,Starbucks,Subscription,Chicago,Discover,0,1
601,227.64,56045,eBay,Subscription,Boston,Amex,0,0
602,946.18,48012,Target,Gas,San Francisco,Visa,0,0
603,4609.23,52592,Netflix,Dining,Miami,Visa,0,0
604,33.57,69362,Starbucks,Gas,Los Angeles,MasterCard,0,0
605,2533.65,85169,Starbucks,Clothing,Miami,Discover,0,0
606,631.44,58152,BestBuy,Entertainment,Dallas,Discover,0,0
607,1146.81,65811,Uber,Subscription,Houston,Amex,0,0
608,2369.51,70072,BestBuy,Groceries,Miami,MasterCard,0,1
609,1361.94,21688,Starbucks,Groceries,Houston,Discover,0,0
610,1635.51,74031,Amazon,Travel,San Francisco,MasterCard,0,0
611,2033.93,54300,Uber,Gas,Chicago,Discover,0,0
612,3578.88,20422,Apple Store,Dining,Chicago,Discover,0,0
613,4785.85,70489,BestBuy,Dining,New York,Discover,0,0
614,761.02,79070,Target,Travel,San Francisco,Amex,0,0
615,1238.68,41579,Netflix,Dining,Miami,Discover,0,0
616,3154.62,76714,Walmart,Entertainment,Dallas,Visa,1,0
617,4419.36,7935,BestBuy,Dining,Dallas,Visa,0,0
618,2473.61,43670,Apple Store,Groceries,Miami,MasterCard,0,0
619,4527.76,39000,BestBuy,Travel,Los Angeles,Discover,0,0
620,447.37,57352,Starbucks,Entertainment,Chicago,Amex,0,0
621,963.1,74630,Uber,Gas,Chicago,Amex,0,0
622,690.84,46040,Apple Store,Travel,Miami,Amex,0,0
623,3971.47,3302,eBay,Subscription,San Francisco,Amex,0,0
624,127.34,67736,Netflix,Groceries,Dallas,Discover,0,0
625,193.37,48397,Netflix,Dining,Los Angeles,Amex,0,0
626,2026.17,30581,Target,Dining,Los Angeles,MasterCard,0,0
627,3194.16,42801,Amazon,Travel,Los Angeles,MasterCard,0,0
628,701.29,69057,Netflix,Gas,Houston,Visa,0,0
629,241.81,78430,BestBuy,Dining,San Francisco,MasterCard,0,0
630,717.44,40370,Amazon,Dining,Miami,Discover,1,0
631,2098.02,61241,Apple Store,Gas,San Francisco,MasterCard,0,0
632,2206.03,43503,eBay,Travel,Boston,Amex,0,0
633,1600.87,70684,Amazon,Dining,New York,Visa,0,0
634,2644.51,9808,Netflix,Travel,Dallas,Visa,0,0
635,3268.11,34160,eBay,Clothing,Dallas,Amex,0,0
636,4040.84,49025,Amazon,Clothing,Houston,Visa,0,0
637,1204.61,78497,Uber,Gas,Boston,Discover,0,0
638,1958.38,6076,Walmart,Electronics,Houston,Amex,1,0
639,2638.21,29664,eBay,Dining,Houston,MasterCard,0,0
640,133.56,28001,Apple Store,Electronics,Houston,Visa,0,0
641,2221.83,19374,Apple Store,Groceries,Houston,Discover,1,0
642,258.74,78248,Netflix,Entertainment,Boston,Discover,0,0
643,3968.86,49184,BestBuy,Travel,Boston,Visa,0,0
644,931.9,72628,Apple Store,Entertainment,New York,Visa,0,0
645,2345.98,19209,Netflix,Entertainment,Miami,MasterCard,0,0
646,2745.16,77951,Walmart,Groceries,Boston,Discover,0,0
647,242.34,54755,Starbucks,Gas,Miami,MasterCard,0,0
648,4601.57,79885,eBay,Entertainment,New York,Amex,0,0
649,3743.58,56919,BestBuy,Entertainment,San Francisco,Amex,1,0
650,97.69,10201,Netflix,Clothing,Dallas,Discover,0,0
651,3055.44,9063,Starbucks,Groceries,Chicago,MasterCard,0,0
652,757.04,20777,Amazon,Travel,New York,Amex,0,0
653,4727.69,83319,Uber,Clothing,San Francisco,Discover,0,0
654,1009.79,47799,Walmart,Travel,Houston,MasterCard,1,1
655,2250.91,39803,Amazon,Subscription,Miami,MasterCard,0,0
656,4849.56,17192,Walmart,Travel,Chicago,Visa,0,0
657,2112.33,41707,Amazon,Clothing,Boston,Discover,0,0
658,2257.76,40000,eBay,Travel,Los Angeles,Discover,1,0
659,2539.89,12636,Target,Groceries,Houston,Discover,0,0
660,52.52,56120,Target,Entertainment,Chicago,Visa,0,0
661,1846.54,64538,Apple Store,Electronics,Houston,Discover,0,0
662,2157.43,62639,Netflix,Subscription,Boston,Amex,0,0
663,66.18,35855,Starbucks,Travel,Chicago,MasterCard,0,0
664,612.73,80284,Netflix,Clothing,San Francisco,Amex,0,0
665,3710.99,2524,Starbucks,Gas,Miami,Discover,0,0
666,748.3,12515,BestBuy,Dining,Miami,Amex,0,0
667,756.84,59305,Target,Subscription,Dallas,Discover,0,0
668,3808.04,24756,Apple Store,Gas,Miami,Visa,0,0
669,2666.03,61937,Target,Subscription,San Francisco,Discover,0,0
670,3929.21,29870,Walmart,Clothing,Chicago,Visa,0,0
671,1837.3,79942,Uber,Gas,Houston,MasterCard,1,0
672,1437.27,82952,Starbucks,Electronics,Chicago,Visa,0,0
673,3624.92,84058,Apple Store,Entertainment,Houston,Amex,0,0
674,4409.87,322,Starbucks,Gas,Miami,Amex,0,0
675,827.78,81830,BestBuy,Travel,Los Angeles,Amex,0,0
676,3494.82,35301,eBay,Travel,Dallas,Amex,0,0
677,178.51,69055,Netflix,Dining,San Francisco,Visa,0,0
678,3572.26,60786,Target,Groceries,Miami,Discover,1,0
679,2133.76,73263,Amazon,Gas,Houston,Visa,0,0
680,4708.14,39439,eBay,Electronics,Houston,MasterCard,0,0
681,3781.04,54802,Amazon,Clothing,Houston,Amex,0,0
682,3130.05,37414,Amazon,Clothing,Boston,Amex,0,0
683,3444.22,74107,Starbucks,Subscription,Boston,Visa,1,0
684,373.26,35821,Netflix,Groceries,Los Angeles,Amex,1,0
685,2727.79,27043,Uber,Dining,Houston,Visa,0,0
686,725.02,61335,Amazon,Dining,Miami,MasterCard,0,0
687,4858.85,15067,BestBuy,Electronics,Boston,Amex,0,0
688,771.82,73537,Target,Groceries,Boston,Discover,0,0
689,3377.91,1497,Walmart,Entertainment,New York,MasterCard,0,0
690,4598.98,72645,Walmart,Electronics,San Francisco,Visa,0,0
691,4293.36,8548,Apple Store,Groceries,Los Angeles,Amex,0,0
692,146.63,26146,Netflix,Dining,Miami,MasterCard,1,0
693,710.32,3823,Target,Electronics,Houston,Amex,0,0
694,2795.21,2495,eBay,Entertainment,Chicago,MasterCard,0,0
695,4308.45,54726,eBay,Dining,Dallas,MasterCard,0,0
696,929.6,3278,BestBuy,Dining,Boston,Amex,0,0
697,4828.06,17735,BestBuy,Travel,Chicago,Discover,0,0
698,2192.93,14720,Amazon,Dining,Los Angeles,Discover,0,0
699,955.36,63548,Netflix,Travel,Boston,Visa,1,0
700,123.32,64441,eBay,Dining,Dallas,Visa,0,0
701,1880.16,32992,Netflix,Subscription,Los Angeles,Amex,0,0
702,2022.12,49951,Netflix,Gas,Boston,Discover,1,0
703,3803.28,72670,Apple Store,Gas,Boston,Visa,0,0
704,1565.62,68417,Walmart,Subscription,Chicago,Amex,0,0
705,103.14,18332,eBay,Entertainment,Boston,Amex,0,0
706,561.98,36477,eBay,Travel,Chicago,MasterCard,1,0
707,1869.26,38379,Netflix,Dining,Los Angeles,Discover,0,0
708,2066.09,60298,Walmart,Entertainment,New York,MasterCard,0,0
709,3042.17,78397,Amazon,Subscription,Miami,Discover,0,0
710,957.17,23374,eBay,Dining,Miami,Visa,0,0
711,2830.86,78165,BestBuy,Groceries,San Francisco,MasterCard,0,0
712,2949.21,18038,eBay,Electronics,Houston,Discover,0,0
713,396.02,62829,Amazon,Groceries,Boston,Amex,0,0
714,1540.26,49274,Walmart,Dining,Miami,Discover,0,0
715,2635.01,28890,Apple Store,Travel,Dallas,Discover,0,0
716,1355.8,25316,Uber,Gas,Boston,Discover,0,0
717,2684.03,24380,Uber,Groceries,Dallas,MasterCard,0,0
718,1214.62,7337,Apple Store,Clothing,Houston,Amex,0,0
719,3719.96,26343,Uber,Travel,Los Angeles,Amex,0,0
720,365.22,63353,eBay,Gas,San Francisco,Amex,0,0
721,3001.0,317,eBay,Entertainment,Dallas,MasterCard,0,0
722,4041.82,10933,eBay,Subscription,Boston,Discover,1,0
723,4490.74,37870,Uber,Clothing,Boston,Visa,0,0
724,3405.86,18437,BestBuy,Groceries,Dallas,Amex,0,0
725,3015.65,40365,Walmart,Entertainment,Miami,Visa,0,0
726,2920.65,84693,eBay,Electronics,Los Angeles,Visa,0,0
727,2047.17,73848,Starbucks,Gas,San Francisco,Visa,0,0
728,2813.96,2876,eBay,Entertainment,Miami,MasterCard,0,0
729,1652.76,11406,Starbucks,Entertainment,Chicago,MasterCard,0,0
730,3680.71,38903,Starbucks,Electronics,Chicago,MasterCard,0,0
731,151.97,8282,Apple Store,Travel,New York,MasterCard,0,0
732,933.66,61028,Netflix,Groceries,New York,Visa,0,0
733,4070.51,56173,Apple Store,Dining,Houston,MasterCard,1,0
734,4173.41,52150,Starbucks,Electronics,New York,Discover,0,0
735,2021.29,12205,Amazon,Subscription,Chicago,MasterCard,0,0
736,4884.41,57596,Amazon,Travel,Los Angeles,MasterCard,0,0
737,1806.22,31570,Uber,Clothing,Boston,Visa,0,0
738,1015.8,38404,eBay,Entertainment,Miami,Visa,0,0
739,517.85,60559,Netflix,Clothing,Houston,Discover,0,0
740,1977.8,77619,Apple Store,Entertainment,New York,Visa,0,0
741,2532.2,28968,Uber,Gas,Houston,Visa,0,0
742,2703.8,12194,Target,Groceries,San Francisco,MasterCard,0,0
743,1203.01,38916,Starbucks,Electronics,Miami,Visa,0,0
744,2885.46,43530,BestBuy,Subscription,Chicago,MasterCard,0,0
745,142.11,42628,Starbucks,Entertainment,Miami,Amex,0,0
746,2287.31,69552,Uber,Groceries,New York,MasterCard,0,0
747,1479.25,34711,Amazon,Subscription,Boston,Amex,0,0
748,812.65,23809,eBay,Subscription,Miami,Amex,0,0
749,725.27,65728,Apple Store,Gas,Chicago,MasterCard,0,0
750,3038.13,25726,Netflix,Electronics,Chicago,Amex,1,0
751,2227.38,56406,Walmart,Groceries,Dallas,Visa,1,0
752,3053.79,13667,BestBuy,Subscription,Boston,MasterCard,0,0
753,2977.65,72912,Walmart,Dining,San Francisco,Visa,0,0
754,968.9,57305,Target,Groceries,New York,MasterCard,0,0
755,4780.03,79340,Starbucks,Electronics,San Francisco,Amex,0,0
756,35.94,19223,Target,Travel,Los Angeles,Discover,0,0
757,4217.51,36006,BestBuy,Groceries,Boston,Visa,0,0
758,4079.74,22100,Starbucks,Clothing,Chicago,Amex,0,0
759,3692.0,67608,Uber,Travel,Chicago,Amex,0,0
760,2755.92,78394,eBay,Groceries,Houston,MasterCard,0,0
761,97.37,65815,BestBuy,Subscription,Miami,Visa,0,0
762,4980.28,42413,Walmart,Travel,Miami,Amex,0,0
763,3562.82,59991,Amazon,Gas,San Francisco,Visa,0,0
764,3999.49,51765,eBay,Groceries,San Francisco,Discover,0,0
765,2685.15,31336,Netflix,Groceries,Miami,Visa,0,0
766,2913.29,45222,Target,Gas,Dallas,Visa,0,0
767,1377.6,34932,eBay,Entertainment,Houston,Discover,0,0
768,1089.04,44166,Amazon,Electronics,San Francisco,Discover,0,0
769,1373.19,70394,Uber,Clothing,Houston,Visa,0,0
770,3507.88,46006,Target,Entertainment,Boston,Amex,0,0
771,3.38,74082,Walmart,Groceries,Boston,Visa,0,0
772,2288.11,44408,Starbucks,Subscription,Miami,MasterCard,0,0
773,4394.09,26996,Walmart,Dining,San Francisco,MasterCard,0,0
774,2517.95,48457,Amazon,Travel,New York,Amex,1,0
775,2425.72,49028,Netflix,Subscription,Miami,Visa,0,0
776,1260.25,13448,Target,Gas,Chicago,Visa,0,0
777,1508.45,15447,Target,Clothing,Dallas,Visa,0,0
778,1415.19,70521,Walmart,Entertainment,San Francisco,Discover,1,0
779,4710.81,84325,Starbucks,Electronics,Miami,Visa,0,0
780,148.38,41689,BestBuy,Travel,Houston,Visa,0,0
781,2906.44,2589,Amazon,Dining,Houston,MasterCard,0,0
782,1856.78,31321,Amazon,Subscription,San Francisco,Visa,0,0
783,1800.09,22829,Walmart,Entertainment,Miami,Discover,0,0
784,3354.23,17052,Apple Store,Electronics,Miami,Visa,0,0
785,3583.39,44585,Uber,Gas,Chicago,Amex,0,0
786,3852.38,78237,BestBuy,Groceries,Houston,MasterCard,1,0
787,1054.49,54135,Apple Store,Electronics,San Francisco,Visa,0,0
788,791.94,3935,Walmart,Electronics,New York,Visa,0,0
789,3946.93,85849,Apple Store,Groceries,Los Angeles,Amex,0,0
790,3583.06,4837,Walmart,Subscription,Los Angeles,Discover,0,0
791,5.24,37683,Apple Store,Gas,San Francisco,Discover,1,0
792,910.56,49782,Starbucks,Dining,Chicago,Discover,0,0
793,1286.6,5850,eBay,Entertainment,Dallas,Discover,0,0
794,866.84,43191,Walmart,Travel,New York,Amex,0,0
795,3004.64,74432,BestBuy,Groceries,San Francisco,Visa,0,0
796,2848.96,76325,Target,Travel,Boston,Visa,0,0
797,1286.56,26843,Uber,Groceries,New York,Visa,0,0
798,1860.81,57226,Amazon,Entertainment,Miami,Discover,0,0
799,47.35,36596,Walmart,Dining,Boston,MasterCard,0,0
800,4324.36,52201,Amazon,Groceries,New York,Amex,1,0
801,3745.4,4901,Target,Entertainment,Los Angeles,Amex,0,0
802,1619.53,44653,Amazon,Subscription,New York,Amex,0,0
803,4483.53,9497,Apple Store,Electronics,Chicago,Amex,0,0
804,588.14,4730,BestBuy,Gas,Houston,Amex,0,0
805,3914.29,61708,BestBuy,Groceries,Miami,Discover,1,0
806,255.1,29525,Amazon,Gas,Houston,Amex,0,0
807,99.17,65548,Apple Store,Clothing,Boston,Amex,0,0
808,16.66,19052,eBay,Groceries,Los Angeles,Amex,0,0
809,539.4,62026,Walmart,Gas,Los Angeles,Visa,0,0
810,135.52,8322,Amazon,Entertainment,Miami,Discover,0,0
811,188.4,26980,Amazon,Electronics,Houston,Amex,0,0
812,3655.27,66307,Starbucks,Travel,San Francisco,Amex,0,0
813,4867.79,3566,BestBuy,Gas,Los Angeles,Discover,0,0
814,4557.16,51039,Netflix,Dining,New York,Discover,0,1
815,4357.38,71453,Walmart,Gas,Los Angeles,Visa,0,0
816,218.07,57025,Starbucks,Electronics,Dallas,Amex,0,0
